Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Android Ver,,
FAMILY,3.4,79,33M,"5,000+",Free,0,Everyone,Education,3.0 and up,,
BUSINESS,5,8,20M,100+,Free,0,Everyone,Business,4.4 and up,,
PHOTOGRAPHY,NaN,2,33M,100+,Paid,$9.99 ,Everyone,Photography,2.2 and up,,
HEALTH_AND_FITNESS,4.8,17,14M,500+,Free,0,Everyone,Health & Fitness,4.4 and up,,
FAMILY,NaN,2,2.3M,"1,000+",Free,0,Everyone,Education,4.1 and up,,
FAMILY,4.2,5,54M,50+,Free,0,Teen,Role Playing,4.1 and up,,
COMMUNICATION,NaN,3,2.5M,100+,Free,0,Teen,Communication,4.0.3 and up,,
BUSINESS,NaN,15,4.3M,500+,Free,0,Everyone,Business,4.0 and up,,
PRODUCTIVITY,NaN,0,11M,100+,Free,0,Everyone,Productivity,4.2 and up,,
HEALTH_AND_FITNESS,5,4,15M,50+,Free,0,Everyone,Health & Fitness,4.1 and up,,
FAMILY,NaN,0,1.6M,1+,Free,0,Everyone,Entertainment,4.0.3 and up,,
FINANCE,4.3,634,2.0M,"50,000+",Free,0,Everyone,Finance,2.1 and up,,
FAMILY,4.6,5969,31M,"10,000+",Paid,$12.99 ,Everyone,Simulation,4.1 and up,,
PRODUCTIVITY,4.7,19,Varies with device,"1,000+",Free,0,Everyone,Productivity,Varies with device,,
TOOLS,NaN,0,3.6M,5+,Free,0,Everyone,Tools,4.3 and up,,
FINANCE,4.4,58,3.7M,"10,000+",Free,0,Everyone,Finance,4.0.3 and up,,
NEWS_AND_MAGAZINES,4.8,311,14M,"5,000+",Free,0,Everyone 10+,News & Magazines,4.2 and up,,
FAMILY,NaN,11,6.6M,"1,000+",Free,0,Everyone,Education,4.0 and up,,
GAME,NaN,4,5.1M,100+,Free,0,Everyone,Arcade,2.2 - 7.1.1,,
PARENTING,4.1,27,4.6M,"1,000+",Free,0,Everyone,Parenting,4.1 and up,,
SPORTS,NaN,3,5.3M,100+,Free,0,Everyone,Sports,4.0.3 and up,,
FAMILY,4.6,22165,6.8M,"1,000,000+",Free,0,Everyone,Education,4.0 and up,,
FAMILY,4.3,392819,53M,"10,000,000+",Free,0,Everyone,Role Playing;Action & Adventure,4.0 and up,,
PRODUCTIVITY,4.6,8,7.5M,100+,Free,0,Everyone,Productivity,4.1 and up,,
GAME,4,505,23M,"10,000+",Free,0,Everyone,Board,2.3 and up,,
BUSINESS,2.9,322,1.5M,"50,000+",Free,0,Everyone,Business,2.2 and up,,
BUSINESS,4.1,25,2.4M,"1,000+",Free,0,Everyone,Business,2.3.3 and up,,
BUSINESS,NaN,1,25M,50+,Free,0,Teen,Business,4.1 and up,,
BUSINESS,NaN,4,30M,"1,000+",Free,0,Everyone,Business,4.1 and up,,
BUSINESS,NaN,3,Varies with device,"1,000+",Free,0,Everyone,Business,Varies with device,,
FAMILY,NaN,1,13M,100+,Free,0,Everyone,Entertainment,4.0 and up,,
FINANCE,4.2,883,6.5M,"100,000+",Free,0,Everyone,Finance,4.0 and up,,
PRODUCTIVITY,NaN,3,4.4M,100+,Free,0,Everyone,Productivity,4.0.3 and up,,
GAME,4.3,56,23M,"1,000+",Paid,$0.99 ,Everyone,Board,2.3 and up,,
TRAVEL_AND_LOCAL,4.4,105,5.0M,"10,000+",Free,0,Everyone,Travel & Local,2.3 and up,,
BUSINESS,2.4,29,16M,500+,Free,0,Everyone,Business,4.1 and up,,
TOOLS,4.2,40,7.4M,"1,000+",Free,0,Everyone,Tools,3.2 and up,,
EVENTS,NaN,0,1.1M,10+,Free,0,Everyone,Events,4.0 and up,,
SOCIAL,NaN,0,1.1M,50+,Free,0,Everyone,Social,4.1 and up,,
FINANCE,NaN,1,38M,100+,Free,0,Everyone,Finance,4.1 and up,,
TOOLS,3.1,17,523k,"1,000+",Free,0,Everyone,Tools,2.2 and up,,
TOOLS,NaN,0,118k,10+,Free,0,Everyone,Tools,4.0 and up,,
FAMILY,3,2,18M,50+,Paid,$2.99 ,Everyone,Education;Education,2.2 and up,,
BOOKS_AND_REFERENCE,4.7,6547,16M,"100,000+",Free,0,Everyone,Books & Reference,4.0.3 and up,,
FINANCE,3.4,42497,61M,"1,000,000+",Free,0,Teen,Finance,4.3 and up,,
TRAVEL_AND_LOCAL,NaN,0,56M,0+,Paid,$3.99 ,Everyone,Travel & Local,4.1 and up,,
BOOKS_AND_REFERENCE,4.7,24278,3.1M,"1,000,000+",Free,0,Everyone,Books & Reference,2.2 and up,,
BOOKS_AND_REFERENCE,4.7,3776,12M,"100,000+",Free,0,Everyone,Books & Reference,4.1 and up,,
COMMUNICATION,4.2,91,6.0M,"10,000+",Free,0,Everyone,Communication,2.2 and up,,
LIFESTYLE,5,3,4.0M,100+,Free,0,Everyone,Lifestyle,4.0.3 and up,,
FAMILY,4.5,256,30M,"10,000+",Free,0,Everyone,Simulation,4.0 and up,,
FAMILY,4.3,63192,17M,"1,000,000+",Free,0,Everyone,Simulation;Pretend Play,2.3 and up,,
BOOKS_AND_REFERENCE,3.3,7993,51M,"1,000,000+",Free,0,Everyone,Books & Reference,4.0 and up,,
FAMILY,4.4,1309728,Varies with device,"50,000,000+",Free,0,Everyone,Casual,Varies with device,,
FAMILY,NaN,20,31M,"1,000+",Free,0,Everyone,Educational,4.0 and up,,
GAME,4.2,3946,42M,"100,000+",Free,0,Teen,Racing,2.3 and up,,
GAME,4.2,17453,99M,"1,000,000+",Free,0,Mature 17+,Racing,2.3 and up,,
BOOKS_AND_REFERENCE,4.7,14773,6.4M,"500,000+",Free,0,Everyone,Books & Reference,3.0 and up,,
FAMILY,4.3,2282,22M,"500,000+",Free,0,Everyone,Simulation,4.0 and up,,
SOCIAL,4.8,8369,63M,"50,000+",Free,0,Teen,Social,4.0.3 and up,,
LIFESTYLE,4.2,1506,11M,"100,000+",Free,0,Everyone,Lifestyle,4.4 and up,,
GAME,4,30008,99M,"1,000,000+",Free,0,Mature 17+,Racing,2.3 and up,,
FAMILY,4.2,11002,21M,"1,000,000+",Free,0,Everyone,Education;Action & Adventure,4.0.3 and up,,
FAMILY,4.1,47576,14M,"1,000,000+",Free,0,Everyone 10+,Simulation,4.0 and up,,
FAMILY,4.6,2533,46M,"100,000+",Free,0,Everyone,Simulation,4.0 and up,,
PRODUCTIVITY,4.6,1880,18M,"50,000+",Paid,$1.49 ,Everyone,Productivity,4.3 and up,,
FAMILY,3.8,7379,61M,"1,000,000+",Free,0,Everyone,Entertainment,4.4 and up,,
GAME,4.5,185382,99M,"10,000,000+",Free,0,Everyone,Action,4.4 and up,,
FAMILY,4.4,115,31M,"10,000+",Free,0,Everyone,Simulation,4.0 and up,,
FAMILY,4.1,148405,26M,"10,000,000+",Free,0,Everyone,Casual;Action & Adventure,4.1 and up,,
FAMILY,4,20977,26M,"1,000,000+",Free,0,Everyone,Simulation,4.0 and up,,
FAMILY,3.9,1619,7.0M,"100,000+",Free,0,Everyone,Entertainment,4.0 and up,,
TOOLS,3.5,78,3.3M,"10,000+",Free,0,Everyone,Tools,2.2 and up,,
PERSONALIZATION,5,4,3.9M,100+,Free,0,Everyone,Personalization,4.1 and up,,
LIFESTYLE,4.6,10,8.7M,"1,000+",Free,0,Everyone,Lifestyle,4.1 and up,,
FAMILY,NaN,13,62M,100+,Free,0,Everyone,Puzzle,4.1 and up,,
MEDICAL,3.6,18,3.5M,"1,000+",Free,0,Everyone,Medical,4.0.3 and up,,
GAME,4.2,601,6.4M,"100,000+",Free,0,Everyone,Trivia,2.3 and up,,
FINANCE,NaN,0,Varies with device,50+,Free,0,Everyone,Finance,4.2 and up,,
BUSINESS,NaN,1,921k,100+,Free,0,Everyone,Business,3.0 and up,,
GAME,3.8,13388,7.1M,"500,000+",Free,0,Everyone,Arcade,2.2 and up,,
FAMILY,NaN,1,874k,100+,Free,0,Everyone,Education,4.0 and up,,
TOOLS,3.4,43,2.3M,"5,000+",Free,0,Everyone,Tools,4.1 and up,,
SPORTS,3.8,35746,55M,"5,000,000+",Free,0,Everyone,Sports,4.0.3 and up,,
FAMILY,4.2,128,41M,"10,000+",Free,0,Everyone 10+,Strategy,4.2 and up,,
FAMILY,4.2,137167,52M,"1,000,000+",Free,0,Everyone,Strategy,4.0.3 and up,,
FAMILY,3.7,7203,32M,"1,000,000+",Free,0,Everyone,Simulation,4.0 and up,,
FAMILY,4,267636,13M,"10,000,000+",Free,0,Teen,Role Playing,2.1 and up,,
GAME,4.4,1294,44M,"50,000+",Free,0,Mature 17+,Action,4.1 and up,,
BUSINESS,4.5,234,3.4M,"10,000+",Free,0,Everyone,Business,4.0 and up,,
GAME,3.7,16073,94M,"500,000+",Free,0,Mature 17+,Action,4.0 and up,,
FAMILY,4.2,64815,23M,"5,000,000+",Free,0,Teen,Strategy,2.3 and up,,
FAMILY,3.9,5075,48M,"500,000+",Free,0,Everyone,Simulation,3.0 and up,,
PHOTOGRAPHY,4,125616,Varies with device,"10,000,000+",Free,0,Everyone,Photography,2.3.3 and up,,
GAME,3.7,63986,26M,"1,000,000+",Free,0,Teen,Action,2.3 and up,,
FAMILY,4.2,3593,19M,"500,000+",Free,0,Everyone,Board;Brain Games,4.1 and up,,
GAME,4,32522,44M,"1,000,000+",Free,0,Everyone,Racing,2.0 and up,,
FAMILY,3.9,1036,33M,"100,000+",Free,0,Everyone,Casual,2.3 and up,,
FAMILY,4.1,27130,35M,"5,000,000+",Free,0,Everyone,Simulation,2.3 and up,,
GAME,4.3,157264,65M,"10,000,000+",Free,0,Everyone,Arcade,4.0.3 and up,,
FAMILY,4.5,157322,9.2M,"5,000,000+",Free,0,Teen,Entertainment,4.1 and up,,
GAME,4.5,76627,23M,"5,000,000+",Free,0,Everyone,Word,4.2 and up,,
GAME,3.3,5290,48M,"500,000+",Free,0,Everyone,Racing,2.3 and up,,
GAME,4.4,1094,37M,"500,000+",Free,0,Teen,Action,4.1 and up,,
GAME,4.2,326689,20M,"10,000,000+",Free,0,Teen,Action,4.2 and up,,
BUSINESS,4.2,6969,4.8M,"100,000+",Free,0,Everyone,Business,4.4 and up,,
FAMILY,4.1,138050,5.7M,"10,000,000+",Free,0,Everyone,Entertainment;Music & Video,4.0.3 and up,,
FAMILY,4.1,2248,29M,"100,000+",Free,0,Teen,Educational,4.0 and up,,
GAME,4.4,661,42M,"100,000+",Free,0,Everyone,Action,3.0 and up,,
FAMILY,4.1,105766,48M,"10,000,000+",Free,0,Teen,Puzzle,4.4 and up,,
FAMILY,3.9,80313,3.7M,"10,000,000+",Free,0,Everyone,Casual,2.3 and up,,
FAMILY,3.9,70,61M,"10,000+",Free,0,Teen,Educational,4.0 and up,,
FAMILY,4.4,11442,66M,"1,000,000+",Free,0,Everyone,Educational;Creativity,2.3 and up,,
FINANCE,3.8,4231,82M,"100,000+",Free,0,Everyone,Finance,4.2 and up,,
FAMILY,3,42515,1.6M,"5,000,000+",Free,0,Everyone,Casual,2.3.3 and up,,
TOOLS,3.4,59,1.8M,"10,000+",Free,0,Everyone,Tools,4.0 and up,,
NEWS_AND_MAGAZINES,4.3,20620,Varies with device,"1,000,000+",Free,0,Everyone,News & Magazines,Varies with device,,
HEALTH_AND_FITNESS,NaN,2,85M,50+,Paid,$9.99 ,Everyone,Health & Fitness,4.0 and up,,
FAMILY,NaN,2,981k,100+,Free,0,Everyone,Education,4.0.3 and up,,
BUSINESS,5,4,12M,100+,Free,0,Everyone,Business,4.4 and up,,
COMMUNICATION,NaN,2,4.5M,10+,Free,0,Teen,Communication,4.4 and up,,
FAMILY,4.1,211,14M,"10,000+",Free,0,Everyone,Casual,2.3 and up,,
FAMILY,NaN,0,15M,100+,Free,0,Everyone,Education,4.1 and up,,
FINANCE,2.4,9,3.8M,"1,000+",Free,0,Everyone,Finance,4.0 and up,,
TOOLS,3.9,146,784k,"10,000+",Free,0,Everyone,Tools,2.2 and up,,
BUSINESS,NaN,0,Varies with device,5+,Free,0,Everyone,Business,Varies with device,,
PRODUCTIVITY,NaN,0,7.7M,10+,Free,0,Everyone,Productivity,4.1 and up,,
FAMILY,NaN,0,13M,10+,Free,0,Everyone,Education,4.1 and up,,
TOOLS,4,8,1.5M,100+,Free,0,Everyone,Tools,1.6 and up,,
TOOLS,NaN,0,13M,50+,Free,0,Everyone,Tools,4.1 and up,,
GAME,3,49,7.1M,"5,000+",Free,0,Everyone,Trivia,2.3.3 and up,,
FAMILY,NaN,20,3.2M,"10,000+",Free,0,Everyone,Education,4.0 and up,,
SPORTS,4.4,4600,21M,"500,000+",Free,0,Everyone,Sports,4.1 and up,,
GAME,3.4,9051,23M,"1,000,000+",Free,0,Everyone,Arcade,2.3 and up,,
FAMILY,2.9,72,27M,"5,000+",Free,0,Mature 17+,Simulation,2.3 and up,,
TOOLS,5,2,19M,10+,Free,0,Everyone,Tools,2.3 and up,,
FAMILY,4.5,14692,45M,"1,000,000+",Free,0,Everyone,Puzzle,4.1 and up,,
FAMILY,3.7,40678,15M,"1,000,000+",Free,0,Everyone,Casual,4.0 and up,,
FAMILY,3,59096,Varies with device,"5,000,000+",Free,0,Everyone,Casual,4.0.3 and up,,
FAMILY,NaN,0,13M,10+,Free,0,Everyone,Education,4.1 and up,,
GAME,4,127810,33M,"10,000,000+",Free,0,Mature 17+,Action,4.4 and up,,
FAMILY,3.2,85,2.1M,"10,000+",Free,0,Everyone,Puzzle,2.1 and up,,
FAMILY,3.6,209,16M,"50,000+",Free,0,Everyone,Casual,2.3 and up,,
FAMILY,3.2,111,3.3M,"5,000+",Free,0,Everyone,Casual,2.3 and up,,
SPORTS,3.7,27179,20M,"1,000,000+",Free,0,Everyone,Sports,4.1 and up,,
FAMILY,4.7,15,5.2M,"1,000+",Free,0,Everyone,Education,4.0 and up,,
FAMILY,4.4,351607,8.7M,"5,000,000+",Free,0,Everyone 10+,Casual,2.3.3 and up,,
FAMILY,3.9,81543,Varies with device,"10,000,000+",Free,0,Everyone,Casual;Pretend Play,Varies with device,,
FAMILY,4.4,87045,99M,"10,000,000+",Free,0,Everyone,Casual;Action & Adventure,4.0.3 and up,,
FAMILY,4.3,31970,77M,"1,000,000+",Free,0,Everyone,Puzzle,Varies with device,,
NEWS_AND_MAGAZINES,4.9,34,3.8M,"1,000+",Free,0,Everyone,News & Magazines,2.3 and up,,
FAMILY,2.6,366,6.0M,"50,000+",Free,0,Everyone,Entertainment,4.0 and up,,
NEWS_AND_MAGAZINES,5,10,5.0M,100+,Free,0,Everyone,News & Magazines,4.0.3 and up,,
FAMILY,4.1,13731,55M,"1,000,000+",Free,0,Everyone,Entertainment;Action & Adventure,4.0 and up,,
NEWS_AND_MAGAZINES,4,4,5.3M,100+,Free,0,Everyone,News & Magazines,4.0 and up,,
GAME,4.1,104583,37M,"1,000,000+",Free,0,Everyone,Arcade,2.3 and up,,
NEWS_AND_MAGAZINES,NaN,10,2.3M,500+,Free,0,Everyone,News & Magazines,4.0.3 and up,,
SPORTS,3.3,3,12M,"1,000+",Free,0,Everyone,Sports,4.1 and up,,
FAMILY,4.2,58553,50M,"1,000,000+",Free,0,Everyone,Simulation,2.3.3 and up,,
NEWS_AND_MAGAZINES,4,33,280k,"1,000+",Free,0,Everyone,News & Magazines,4.0 and up,,
FAMILY,4.3,6669,31M,"1,000,000+",Free,0,Everyone,Simulation,2.3 and up,,
FAMILY,NaN,1,19M,1+,Free,0,Everyone,Puzzle,4.1 and up,,
FAMILY,4.4,764967,69M,"10,000,000+",Free,0,Everyone,Puzzle,4.1 and up,,
COMMUNICATION,5,1,25M,10+,Free,0,Teen,Communication,4.0 and up,,
GAME,4.3,5339,38M,"1,000,000+",Free,0,Teen,Action,2.3 and up,,
GAME,4.4,6735,26M,"1,000,000+",Free,0,Mature 17+,Action,2.3 and up,,
TOOLS,NaN,10,13M,50+,Free,0,Everyone,Tools,4.1 and up,,
LIFESTYLE,NaN,9,6.8M,100+,Free,0,Teen,Lifestyle,4.0 and up,,
BUSINESS,NaN,2,4.1M,5+,Free,0,Everyone,Business,4.1 and up,,
GAME,3.9,23104,48M,"1,000,000+",Free,0,Everyone,Racing,2.3.3 and up,,
PHOTOGRAPHY,4.3,13258,Varies with device,"1,000,000+",Free,0,Everyone,Photography,5.0 and up,,
FAMILY,4,48731,68M,"5,000,000+",Free,0,Everyone,Simulation,4.1 and up,,
GAME,3.8,8482,45M,"1,000,000+",Free,0,Everyone,Racing,2.3.3 and up,,
TOOLS,4.5,3356,Varies with device,"10,000+",Paid,$2.95 ,Everyone,Tools,Varies with device,,
SHOPPING,NaN,1,9.3M,100+,Free,0,Everyone,Shopping,4.0.3 and up,,
GAME,3.8,555,44M,"100,000+",Free,0,Teen,Action,4.0 and up,,
GAME,4.4,13714,41M,"1,000,000+",Free,0,Everyone 10+,Action,4.0.3 and up,,
GAME,4.3,240,65M,"50,000+",Free,0,Teen,Action,4.0 and up,,
FAMILY,4.7,143,4.4M,"1,000+",Paid,$1.99 ,Everyone,Music;Music & Video,2.2 and up,,
FAMILY,3.9,35989,46M,"1,000,000+",Free,0,Everyone,Simulation,2.3.3 and up,,
GAME,4.2,16237,23M,"500,000+",Free,0,Everyone,Racing,2.3 and up,,
FAMILY,3.8,21149,30M,"1,000,000+",Free,0,Everyone,Simulation,2.3 and up,,
FAMILY,4.3,95,28M,"10,000+",Free,0,Teen,Educational,4.1 and up,,
FAMILY,3.8,20292,47M,"1,000,000+",Free,0,Everyone,Educational;Creativity,2.3 and up,,
SPORTS,4.2,140883,59M,"5,000,000+",Free,0,Teen,Sports,4.0 and up,,
LIFESTYLE,4.5,16426,1.6M,"500,000+",Free,0,Everyone,Lifestyle,2.2 and up,,
FAMILY,4.2,32812,14M,"500,000+",Paid,$2.99 ,Everyone,Simulation;Education,4.0.3 and up,,
FAMILY,3.6,8091,43M,"1,000,000+",Free,0,Everyone,Casual;Pretend Play,4.1 and up,,
GAME,4,48,4.1M,"1,000+",Paid,$1.99 ,Everyone,Card,2.1 and up,,
HEALTH_AND_FITNESS,NaN,0,Varies with device,"10,000+",Free,0,Everyone,Health & Fitness,Varies with device,,
FAMILY,3.5,352,3.8M,"50,000+",Free,0,Everyone,Entertainment,3.0 and up,,
GAME,4.4,30,47M,"5,000+",Free,0,Everyone,Action,4.1 and up,,
GAME,3.5,3048,24M,"500,000+",Free,0,Teen,Action,2.3 and up,,
GAME,4.1,101,31M,"10,000+",Free,0,Everyone,Arcade,4.0 and up,,
FAMILY,4.8,3136,2.7M,"100,000+",Free,0,Everyone,Entertainment,4.0.3 and up,,
FOOD_AND_DRINK,4.4,467,7.3M,"100,000+",Free,0,Everyone,Food & Drink,4.0.3 and up,,
FAMILY,4.3,1216,59M,"500,000+",Free,0,Everyone 10+,Simulation,4.1 and up,,
FAMILY,4,34417,48M,"1,000,000+",Free,0,Everyone,Educational,4.1 and up,,
COMMUNICATION,4.2,5599,1.3M,"100,000+",Paid,$2.90 ,Everyone,Communication,1.6 and up,,
WEATHER,4.4,5482,12M,"1,000,000+",Free,0,Everyone,Weather,4.0.3 and up,,
FAMILY,3.5,191,5.0M,"50,000+",Free,0,Everyone,Entertainment,4.1 and up,,
PERSONALIZATION,4.3,1961,6.6M,"100,000+",Free,0,Everyone,Personalization,4.1 and up,,
TRAVEL_AND_LOCAL,4.4,22776,55M,"1,000,000+",Free,0,Everyone,Travel & Local,5.0 and up,,
VIDEO_PLAYERS,4.7,316,2.8M,"10,000+",Free,0,Everyone,Video Players & Editors,4.0 and up,,
FAMILY,5,90,Varies with device,"1,000+",Free,0,Everyone,Education,4.4 and up,,
LIFESTYLE,3.8,52,10M,"10,000+",Free,0,Everyone,Lifestyle,4.0 and up,,
EVENTS,5,3,30M,500+,Free,0,Everyone,Events,5.1 and up,,
SOCIAL,4.8,725,3.7M,"10,000+",Free,0,Teen,Social,2.2 and up,,
FAMILY,4.9,107,18M,"10,000+",Free,0,Everyone,Entertainment,4.0 and up,,
GAME,4.3,697805,7.4M,"50,000,000+",Free,0,Everyone,Racing,3.0 and up,,
FAMILY,NaN,8,17M,100+,Free,0,Everyone,Casual,4.1 and up,,
FAMILY,5,18,1.3M,50+,Free,0,Everyone,Casual,4.3 and up,,
FAMILY,NaN,3,3.7M,"5,000+",Free,0,Everyone,Entertainment,4.0 and up,,
BOOKS_AND_REFERENCE,4.9,122,26M,"5,000+",Free,0,Everyone,Books & Reference,2.2 and up,,
LIFESTYLE,4.9,82,5.0M,"5,000+",Free,0,Everyone,Lifestyle,4.1 and up,,
TOOLS,4.9,19,3.3M,500+,Free,0,Everyone,Tools,2.1 and up,,
FAMILY,4.5,6,3.9M,"1,000+",Free,0,Everyone,Entertainment,4.0.3 and up,,
FAMILY,NaN,1,29M,10+,Free,0,Teen,Entertainment,4.3 and up,,
FAMILY,4.5,28,5.6M,"1,000+",Free,0,Teen,Entertainment,5.0 and up,,
FAMILY,5,10,3.0M,"10,000+",Free,0,Everyone,Entertainment,4.0 and up,,
SOCIAL,5,2,1.8M,10+,Free,0,Teen,Social,5.0 and up,,
FAMILY,3,1,5.8M,100+,Free,0,Teen,Entertainment,5.0 and up,,
COMMUNICATION,NaN,0,5.7M,10+,Free,0,Everyone,Communication,4.1 and up,,
TOOLS,NaN,1,2.6M,500+,Free,0,Everyone,Tools,4.4W and up,,
PRODUCTIVITY,4.9,42,38M,"1,000+",Free,0,Everyone,Productivity,4.0 and up,,
PRODUCTIVITY,5,43,6.2M,500+,Free,0,Everyone,Productivity,4.0.3 and up,,
MEDICAL,5,2,11M,100+,Free,0,Everyone,Medical,4.1 and up,,
FAMILY,NaN,11,1.5M,"1,000+",Free,0,Everyone,Education,4.0 and up,,
FAMILY,4.1,182363,62M,"10,000,000+",Free,0,Everyone,Simulation,4.1 and up,,
FAMILY,NaN,0,4.0M,"1,000+",Free,0,Everyone,Entertainment,4.0.3 and up,,
FAMILY,4.1,35,3.1M,"50,000+",Free,0,Everyone,Entertainment,4.0 and up,,
GAME,4.3,192374,56M,"10,000,000+",Free,0,Everyone,Racing,5.0 and up,,
PHOTOGRAPHY,4.3,4871,30M,"1,000,000+",Free,0,Everyone,Photography,4.1 and up,,
TOOLS,4.1,4234,1.9M,"1,000,000+",Free,0,Everyone,Tools,4.0 and up,,
FAMILY,4.7,3,2.0M,"1,000+",Free,0,Everyone,Entertainment,4.1 and up,,
FAMILY,NaN,2,4.5M,"1,000+",Free,0,Everyone,Entertainment,4.0.3 and up,,
FAMILY,4.9,11,4.3M,"5,000+",Free,0,Everyone,Entertainment,4.0.3 and up,,
PHOTOGRAPHY,4,35725,9.9M,"1,000,000+",Free,0,Everyone,Photography,4.0 and up,,
FAMILY,5,4,2.0M,100+,Free,0,Everyone,Entertainment,4.0 and up,,
FAMILY,5,4,2.3M,500+,Free,0,Everyone,Entertainment,4.0 and up,,
TRAVEL_AND_LOCAL,NaN,0,29M,1+,Free,0,Everyone,Travel & Local,4.4 and up,,
FAMILY,4.6,49210,99M,"1,000,000+",Free,0,Everyone 10+,Role Playing,4.1 and up,,
SOCIAL,4.2,17,5.1M,"1,000+",Free,0,Teen,Social,2.2 and up,,
LIFESTYLE,3.7,6667,2.7M,"1,000,000+",Free,0,Everyone,Lifestyle,4.0 and up,,
FAMILY,5,5,64M,100+,Free,0,Everyone,Entertainment,4.4 and up,,
FAMILY,4.3,31705,49M,"5,000,000+",Free,0,Everyone,Simulation,4.1 and up,,
FAMILY,4,94308,79M,"10,000,000+",Free,0,Everyone,Simulation,2.3.3 and up,,
FAMILY,4.3,32405,47M,"1,000,000+",Free,0,Everyone,Casual,4.2 and up,,
FOOD_AND_DRINK,4,848,25M,"100,000+",Free,0,Everyone,Food & Drink,4.1 and up,,
FAMILY,4,751,49M,"10,000+",Paid,$0.99 ,Everyone,Casual,2.3 and up,,
TRAVEL_AND_LOCAL,3.1,1563,36M,"100,000+",Free,0,Everyone,Travel & Local,4.2 and up,,
TRAVEL_AND_LOCAL,3.4,595,22M,"100,000+",Free,0,Everyone,Travel & Local,4.0 and up,,
FAMILY,4.2,6133,7.0M,"100,000+",Free,0,Everyone,Education,2.3.3 and up,,
FAMILY,4.2,840,60M,"100,000+",Free,0,Everyone,Education,4.1 and up,,
NEWS_AND_MAGAZINES,4.1,8011,13M,"500,000+",Free,0,Everyone 10+,News & Magazines,4.1 and up,,
NEWS_AND_MAGAZINES,3.4,2436,Varies with device,"100,000+",Free,0,Everyone,News & Magazines,Varies with device,,
NEWS_AND_MAGAZINES,NaN,221,3.2M,"50,000+",Free,0,Teen,News & Magazines,4.0.3 and up,,
FAMILY,4,20421,31M,"1,000,000+",Free,0,Teen,Puzzle,2.3 and up,,
TRAVEL_AND_LOCAL,NaN,12,50M,"1,000+",Paid,$1.99 ,Everyone,Travel & Local,4.0 and up,,
FAMILY,3.9,5933,60M,"1,000,000+",Free,0,Everyone,Educational,4.1 and up,,
FAMILY,4.8,36968,16M,"1,000,000+",Free,0,Everyone,Entertainment,2.3 and up,,
FAMILY,4.1,3654,25M,"100,000+",Free,0,Teen,Puzzle,4.0 and up,,
FAMILY,4.3,323,3.6M,"10,000+",Free,0,Everyone,Entertainment,4.0.3 and up,,
FINANCE,4.3,4642,3.5M,"100,000+",Free,0,Everyone,Finance,4.2 and up,,
FAMILY,4.4,23302,12M,"5,000,000+",Free,0,Everyone,Puzzle,4.0 and up,,
FAMILY,NaN,0,Varies with device,"100,000+",Free,0,Everyone,Educational,Varies with device,,
TRAVEL_AND_LOCAL,4.4,221,33M,"10,000+",Free,0,Everyone,Travel & Local,4.1 and up,,
GAME,4.5,1914,24M,"100,000+",Free,0,Everyone,Trivia,4.0.3 and up,,
TOOLS,4.5,23805,4.1M,"1,000,000+",Free,0,Everyone,Tools,4.0.3 and up,,
GAME,4.8,526595,49M,"10,000,000+",Free,0,Everyone 10+,Arcade,4.0.3 and up,,
WEATHER,4.4,279917,Varies with device,"10,000,000+",Free,0,Everyone,Weather,Varies with device,,
FINANCE,4.5,4254,3.2M,"100,000+",Free,0,Everyone,Finance,4.0 and up,,
SPORTS,4.6,161423,73M,"5,000,000+",Free,0,Everyone,Sports,5.0 and up,,
FAMILY,4.6,834,22M,"100,000+",Free,0,Everyone,Puzzle;Education,4.0 and up,,
TOOLS,4.5,313,4.4M,"10,000+",Paid,$1.97 ,Everyone,Tools,1.5 and up,,
GAME,NaN,2536,32M,"100,000+",Free,0,Everyone,Trivia,4.0.3 and up,,
WEATHER,4.2,67854,Varies with device,"5,000,000+",Free,0,Everyone,Weather,Varies with device,,
GAME,4.4,18652,63M,"100,000+",Paid,$2.99 ,Everyone,Board,4.4 and up,,
BOOKS_AND_REFERENCE,4.2,87919,Varies with device,"10,000,000+",Free,0,Teen,Books & Reference,Varies with device,,
LIFESTYLE,4.7,56197,15M,"1,000,000+",Free,0,Everyone,Lifestyle,1.6 and up,,
FINANCE,4.5,80904,16M,"5,000,000+",Free,0,Everyone,Finance,4.1 and up,,
MAPS_AND_NAVIGATION,4.2,207440,6.4M,"10,000,000+",Free,0,Everyone,Maps & Navigation,4.0 and up,,
MEDICAL,4.5,2923,25M,"100,000+",Paid,$24.99 ,Everyone,Medical,5.0 and up,,
GAME,4.2,93608,Varies with device,"10,000,000+",Free,0,Everyone,Action,Varies with device,,
FAMILY,4.7,244797,52M,"5,000,000+",Free,0,Teen,Strategy,4.0.3 and up,,
GAME,4.1,7904,21M,"500,000+",Free,0,Everyone 10+,Action,4.0.3 and up,,
PERSONALIZATION,4.1,3175,2.3M,"500,000+",Free,0,Everyone,Personalization,4.1 and up,,
GAME,4.6,1123190,Varies with device,"10,000,000+",Free,0,Teen,Card,Varies with device,,
GAME,4.4,1218,15M,"500,000+",Free,0,Everyone 10+,Action,2.3 and up,,
